ORIGIN,DEST,DEP_DELAY_NEW,ARR_DELAY_NEW,DISTANCE
LGA,IAH,0,0,1416
LGA,IAH,1,0,1416
LGA,IAH,1,0,1416
LGA,IAH,2,0,1416
LGA,IAH,2,0,1416
LGA,IAH,2,0,1416
LGA,IAH,2,0,1416
LGA,IAH,2,0,1416
LGA,IAH,2,0,1416
LGA,IAH,3,0,1416
LGA,IAH,3,0,1416
LGA,IAH,3,0,1416
LGA,IAH,3,0,1416
LGA,IAH,4,0,1416
LGA,IAH,4,0,1416
LGA,IAH,4,0,1416
LGA,IAH,4,0,1416
LGA,IAH,5,0,1416
LGA,IAH,5,0,1416
LGA,IAH,5,0,1416
LGA,IAH,6,0,1416
LGA,IAH,6,0,1416
LGA,IAH,6,0,1416
LGA,IAH,6,0,1416
LGA,IAH,7,0,1416
LGA,IAH,7,0,1416
LGA,IAH,7,0,1416
LGA,IAH,7,0,1416
LGA,IAH,10,0,1416
LGA,IAH,11,0,1416
LGA,IAH,12,0,1416
LGA,IAH,13,0,1416
LGA,IAH,13,0,1416
LGA,IAH,14,0,1416
LGA,IAH,18,0,1416
LGA,IAH,19,0,1416
LGA,IAH,20,0,1416
LGA,IAH,24,0,1416
LGA,IAH,25,0,1416
LGA,IAH,26,0,1416
LGA,IAH,27,0,1416
LGA,IAH,30,0,1416
LGA,IAH,46,0,1416
LGA,IAH,0,1,1416
LGA,IAH,7,1,1416
LGA,IAH,0,2,1416
LGA,IAH,0,2,1416
LGA,IAH,8,2,1416
LGA,IAH,61,2,1416
LGA,IAH,0,3,1416
LGA,IAH,0,3,1416
LGA,IAH,0,3,1416
LGA,IAH,0,3,1416
LGA,IAH,1,3,1416
LGA,IAH,18,3,1416
LGA,IAH,25,3,1416
LGA,IAH,27,3,1416
LGA,IAH,0,4,1416
LGA,IAH,3,4,1416
LGA,IAH,3,4,1416
LGA,IAH,3,4,1416
LGA,IAH,11,4,1416
LGA,IAH,27,4,1416
LGA,IAH,0,5,1416
LGA,IAH,0,6,1416
LGA,IAH,0,6,1416
LGA,IAH,0,6,1416
LGA,IAH,0,7,1416
LGA,IAH,0,7,1416
LGA,IAH,12,7,1416
LGA,IAH,0,8,1416
LGA,IAH,6,8,1416
LGA,IAH,11,9,1416
LGA,IAH,13,9,1416
LGA,IAH,17,9,1416
LGA,IAH,30,9,1416
LGA,IAH,39,9,1416
LGA,IAH,4,10,1416
LGA,IAH,15,11,1416
LGA,IAH,18,11,1416
LGA,IAH,36,11,1416
LGA,IAH,17,12,1416
LGA,IAH,5,13,1416
LGA,IAH,35,13,1416
LGA,IAH,18,14,1416
LGA,IAH,12,15,1416
LGA,IAH,9,16,1416
LGA,IAH,14,16,1416
LGA,IAH,36,16,1416
LGA,IAH,0,17,1416
LGA,IAH,2,17,1416
LGA,IAH,2,17,1416
LGA,IAH,14,17,1416
LGA,IAH,50,17,1416
LGA,IAH,4,18,1416
LGA,IAH,29,20,1416
LGA,IAH,0,22,1416
LGA,IAH,0,22,1416
LGA,IAH,6,22,1416
LGA,IAH,21,22,1416
LGA,IAH,48,23,1416
LGA,IAH,0,27,1416
LGA,IAH,57,30,1416
LGA,IAH,15,31,1416
LGA,IAH,25,31,1416
LGA,IAH,48,32,1416
LGA,IAH,17,34,1416
LGA,IAH,0,35,1416
LGA,IAH,13,39,1416
LGA,IAH,41,39,1416
LGA,IAH,35,40,1416
LGA,IAH,69,41,1416
LGA,IAH,75,42,1416
LGA,IAH,67,45,1416
LGA,IAH,3,47,1416
LGA,IAH,49,47,1416
LGA,IAH,64,50,1416
LGA,IAH,13,51,1416
LGA,IAH,38,54,1416
LGA,IAH,72,58,1416
LGA,IAH,92,74,1416
LGA,IAH,98,80,1416
LGA,IAH,114,91,1416
LGA,IAH,130,112,1416
LGA,IAH,110,114,1416
LGA,IAH,136,118,1416
LGA,IAH,186,150,1416
LGA,IAH,126,156,1416
LGA,IAH,154,162,1416
LGA,IAH,152,169,1416
LGA,IAH,205,197,1416
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,0,0,1428
LGA,HOU,1,0,1428
LGA,HOU,1,0,1428
LGA,HOU,3,0,1428
LGA,HOU,4,0,1428
LGA,HOU,6,0,1428
LGA,HOU,6,0,1428
LGA,HOU,7,0,1428
LGA,HOU,8,0,1428
LGA,HOU,12,0,1428
LGA,HOU,14,0,1428
LGA,HOU,20,0,1428
LGA,HOU,0,1,1428
LGA,HOU,0,6,1428
LGA,HOU,9,6,1428
LGA,HOU,2,7,1428
LGA,HOU,13,7,1428
LGA,HOU,21,8,1428
LGA,HOU,24,9,1428
LGA,HOU,40,9,1428
LGA,HOU,0,14,1428
LGA,HOU,0,15,1428
LGA,HOU,0,22,1428
LGA,HOU,39,23,1428
LGA,HOU,56,26,1428
LGA,HOU,0,33,1428
LGA,HOU,0,34,1428
LGA,HOU,33,35,1428
LGA,HOU,46,36,1428
LGA,HOU,67,41,1428
LGA,HOU,11,43,1428
LGA,HOU,34,43,1428
LGA,HOU,75,54,1428
LGA,HOU,16,61,1428
LGA,HOU,158,134,1428
LGA,HOU,170,149,1428
LGA,HOU,166,176,1428
LGA,HOU,211,184,1428
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,0,0,1620
LGA,DEN,1,0,1620
LGA,DEN,1,0,1620
LGA,DEN,1,0,1620
LGA,DEN,1,0,1620
LGA,DEN,1,0,1620
LGA,DEN,1,0,1620
LGA,DEN,1,0,1620
LGA,DEN,1,0,1620
LGA,DEN,1,0,1620
LGA,DEN,2,0,1620
LGA,DEN,2,0,1620
LGA,DEN,2,0,1620
LGA,DEN,2,0,1620
LGA,DEN,2,0,1620
LGA,DEN,2,0,1620
LGA,DEN,2,0,1620
LGA,DEN,2,0,1620
LGA,DEN,3,0,1620
LGA,DEN,3,0,1620
LGA,DEN,3,0,1620
LGA,DEN,3,0,1620
LGA,DEN,3,0,1620
LGA,DEN,3,0,1620
LGA,DEN,3,0,1620
LGA,DEN,3,0,1620
LGA,DEN,4,0,1620
LGA,DEN,4,0,1620
LGA,DEN,4,0,1620
LGA,DEN,4,0,1620
LGA,DEN,4,0,1620
LGA,DEN,4,0,1620
LGA,DEN,4,0,1620
LGA,DEN,5,0,1620
LGA,DEN,5,0,1620
LGA,DEN,6,0,1620
LGA,DEN,6,0,1620
LGA,DEN,6,0,1620
LGA,DEN,6,0,1620
LGA,DEN,7,0,1620
LGA,DEN,8,0,1620
LGA,DEN,8,0,1620
LGA,DEN,8,0,1620
LGA,DEN,8,0,1620
LGA,DEN,8,0,1620
LGA,DEN,8,0,1620
LGA,DEN,8,0,1620
LGA,DEN,9,0,1620
LGA,DEN,9,0,1620
LGA,DEN,9,0,1620
LGA,DEN,10,0,1620
LGA,DEN,10,0,1620
LGA,DEN,11,0,1620
LGA,DEN,11,0,1620
LGA,DEN,11,0,1620
LGA,DEN,12,0,1620
LGA,DEN,12,0,1620
LGA,DEN,12,0,1620
LGA,DEN,12,0,1620
LGA,DEN,14,0,1620
LGA,DEN,15,0,1620
LGA,DEN,15,0,1620
LGA,DEN,16,0,1620
LGA,DEN,16,0,1620
LGA,DEN,17,0,1620
LGA,DEN,20,0,1620
LGA,DEN,24,0,1620
LGA,DEN,30,0,1620
LGA,DEN,0,1,1620
LGA,DEN,0,1,1620
LGA,DEN,4,1,1620
LGA,DEN,10,1,1620
LGA,DEN,29,1,1620
LGA,DEN,0,2,1620
LGA,DEN,5,2,1620
LGA,DEN,7,2,1620
LGA,DEN,10,2,1620
LGA,DEN,24,2,1620
LGA,DEN,1,3,1620
LGA,DEN,6,3,1620
LGA,DEN,0,4,1620
LGA,DEN,1,4,1620
LGA,DEN,15,4,1620
LGA,DEN,17,4,1620
LGA,DEN,0,5,1620
LGA,DEN,13,5,1620
LGA,DEN,19,5,1620
LGA,DEN,25,5,1620
LGA,DEN,34,5,1620
LGA,DEN,0,6,1620
LGA,DEN,2,6,1620
LGA,DEN,12,6,1620
LGA,DEN,25,6,1620
LGA,DEN,19,7,1620
LGA,DEN,0,8,1620
LGA,DEN,0,9,1620
LGA,DEN,3,9,1620
LGA,DEN,33,9,1620
LGA,DEN,36,9,1620
LGA,DEN,39,9,1620
LGA,DEN,0,10,1620
LGA,DEN,5,10,1620
LGA,DEN,6,10,1620
LGA,DEN,6,10,1620
LGA,DEN,0,11,1620
LGA,DEN,0,11,1620
LGA,DEN,13,11,1620
LGA,DEN,22,11,1620
LGA,DEN,32,11,1620
LGA,DEN,0,12,1620
LGA,DEN,0,12,1620
LGA,DEN,1,12,1620
LGA,DEN,2,13,1620
LGA,DEN,5,13,1620
LGA,DEN,15,13,1620
LGA,DEN,30,13,1620
LGA,DEN,9,15,1620
LGA,DEN,9,16,1620
LGA,DEN,30,16,1620
LGA,DEN,18,17,1620
LGA,DEN,29,19,1620
LGA,DEN,42,19,1620
LGA,DEN,7,21,1620
LGA,DEN,25,21,1620
LGA,DEN,19,22,1620
LGA,DEN,25,23,1620
LGA,DEN,0,24,1620
LGA,DEN,39,24,1620
LGA,DEN,22,26,1620
LGA,DEN,33,27,1620
LGA,DEN,48,28,1620
LGA,DEN,27,30,1620
LGA,DEN,22,31,1620
LGA,DEN,0,33,1620
LGA,DEN,43,39,1620
LGA,DEN,44,39,1620
LGA,DEN,25,43,1620
LGA,DEN,54,43,1620
LGA,DEN,77,45,1620
LGA,DEN,0,46,1620
LGA,DEN,50,47,1620
LGA,DEN,76,49,1620
LGA,DEN,58,53,1620
LGA,DEN,73,54,1620
LGA,DEN,75,56,1620
LGA,DEN,79,59,1620
LGA,DEN,88,62,1620
LGA,DEN,105,66,1620
LGA,DEN,21,69,1620
LGA,DEN,41,73,1620
LGA,DEN,46,76,1620
LGA,DEN,67,81,1620
LGA,DEN,104,87,1620
LGA,DEN,83,90,1620
LGA,DEN,44,92,1620
LGA,DEN,101,93,1620
LGA,DEN,90,95,1620
LGA,DEN,115,105,1620
LGA,DEN,131,106,1620
LGA,DEN,119,107,1620
LGA,DEN,146,124,1620
LGA,DEN,175,156,1620
LGA,DEN,168,170,1620
LGA,DEN,248,256,1620
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,0,0,2465
LGB,JFK,1,0,2465
LGB,JFK,2,1,2465
LGB,JFK,15,2,2465
LGB,JFK,4,3,2465
LGB,JFK,20,3,2465
LGB,JFK,0,4,2465
LGB,JFK,0,4,2465
LGB,JFK,0,5,2465
LGB,JFK,0,5,2465
LGB,JFK,7,5,2465
LGB,JFK,5,6,2465
LGB,JFK,23,6,2465
LGB,JFK,0,9,2465
LGB,JFK,3,9,2465
LGB,JFK,13,9,2465
LGB,JFK,0,11,2465
LGB,JFK,0,12,2465
LGB,JFK,0,15,2465
LGB,JFK,0,20,2465
LGB,JFK,30,23,2465
LGB,JFK,38,29,2465
LGB,JFK,0,31,2465
LGB,JFK,34,35,2465
LGB,JFK,37,37,2465
LGB,JFK,46,48,2465
LGB,JFK,74,73,2465
LGB,JFK,50,75,2465
LGB,JFK,106,102,2465
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,0,1085
LIT,LGA,0,2,1085
LIT,LGA,0,3,1085
LIT,LGA,0,4,1085
LIT,LGA,0,4,1085
LIT,LGA,0,7,1085
LIT,LGA,9,8,1085
LIT,LGA,2,24,1085
LIT,LGA,22,26,1085
LIT,LGA,5,36,1085
LIT,LGA,34,37,1085
LIT,LGA,58,95,1085
LIT,LGA,128,137,1085
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,0,0,1107
MCI,LGA,11,0,1107
MCI,LGA,0,4,1107
MCI,LGA,1,4,1107
MCI,LGA,0,6,1107
MCI,LGA,0,6,1107
MCI,LGA,8,7,1107
MCI,LGA,0,12,1107
MCI,LGA,7,13,1107
MCI,LGA,10,13,1107
MCI,LGA,0,15,1107
MCI,LGA,0,15,1107
MCI,LGA,6,17,1107
MCI,LGA,0,19,1107
MCI,LGA,36,32,1107
MCI,LGA,35,38,1107
MCI,LGA,67,61,1107
MCI,LGA,64,65,1107
MCI,LGA,28,68,1107
MCI,LGA,0,75,1107
MCI,LGA,8,76,1107
MCI,LGA,65,79,1107
MCI,LGA,111,91,1107
MCI,LGA,186,171,1107
MCI,LGA,271,263,1107
MCI,LGA,473,474,1107
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,0,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,1,0,944
MCO,JFK,2,0,944
MCO,JFK,2,0,944
MCO,JFK,2,0,944
MCO,JFK,2,0,944
MCO,JFK,3,0,944
MCO,JFK,3,0,944
MCO,JFK,3,0,944
MCO,JFK,4,0,944
MCO,JFK,4,0,944
MCO,JFK,4,0,944
MCO,JFK,4,0,944
MCO,JFK,4,0,944
MCO,JFK,5,0,944
MCO,JFK,5,0,944
MCO,JFK,5,0,944
MCO,JFK,5,0,944
MCO,JFK,5,0,944
MCO,JFK,5,0,944
MCO,JFK,6,0,944
MCO,JFK,6,0,944
MCO,JFK,6,0,944
MCO,JFK,6,0,944
MCO,JFK,6,0,944
MCO,JFK,7,0,944
MCO,JFK,7,0,944
MCO,JFK,8,0,944
MCO,JFK,8,0,944
MCO,JFK,8,0,944
MCO,JFK,11,0,944
MCO,JFK,13,0,944
MCO,JFK,13,0,944
MCO,JFK,16,0,944
MCO,JFK,0,1,944
MCO,JFK,0,1,944
MCO,JFK,0,1,944
MCO,JFK,0,1,944
MCO,JFK,0,1,944
MCO,JFK,0,1,944
MCO,JFK,0,1,944
MCO,JFK,8,1,944
MCO,JFK,10,1,944
MCO,JFK,0,2,944
MCO,JFK,0,2,944
MCO,JFK,0,2,944
MCO,JFK,0,2,944
MCO,JFK,0,2,944
MCO,JFK,0,2,944
MCO,JFK,0,2,944
MCO,JFK,0,2,944
MCO,JFK,0,2,944
MCO,JFK,4,2,944
MCO,JFK,4,2,944
MCO,JFK,7,2,944
MCO,JFK,0,3,944
MCO,JFK,0,3,944
MCO,JFK,0,3,944
MCO,JFK,0,3,944
MCO,JFK,0,3,944
MCO,JFK,0,3,944
MCO,JFK,3,3,944
MCO,JFK,4,3,944
MCO,JFK,16,3,944
MCO,JFK,0,4,944
MCO,JFK,0,4,944
MCO,JFK,0,4,944
MCO,JFK,0,4,944
MCO,JFK,0,4,944
MCO,JFK,0,4,944
MCO,JFK,0,4,944
MCO,JFK,0,4,944
MCO,JFK,0,4,944
MCO,JFK,5,4,944
MCO,JFK,10,4,944
MCO,JFK,0,5,944
MCO,JFK,0,5,944
MCO,JFK,0,5,944
MCO,JFK,0,5,944
MCO,JFK,0,5,944
MCO,JFK,1,5,944
MCO,JFK,5,5,944
MCO,JFK,9,5,944
MCO,JFK,10,5,944
MCO,JFK,0,6,944
MCO,JFK,0,6,944
MCO,JFK,0,6,944
MCO,JFK,0,6,944
MCO,JFK,0,6,944
MCO,JFK,6,6,944
MCO,JFK,10,6,944
MCO,JFK,12,6,944
MCO,JFK,30,6,944
MCO,JFK,0,7,944
MCO,JFK,0,7,944
MCO,JFK,0,7,944
MCO,JFK,0,7,944
MCO,JFK,0,7,944
MCO,JFK,0,7,944
MCO,JFK,0,7,944
MCO,JFK,1,7,944
MCO,JFK,15,7,944
MCO,JFK,0,8,944
MCO,JFK,0,8,944
MCO,JFK,0,8,944
MCO,JFK,0,8,944
MCO,JFK,0,8,944
MCO,JFK,0,8,944
MCO,JFK,22,8,944
MCO,JFK,0,9,944
MCO,JFK,0,9,944
MCO,JFK,0,9,944
MCO,JFK,0,9,944
MCO,JFK,0,9,944
MCO,JFK,6,9,944
MCO,JFK,0,10,944
MCO,JFK,0,10,944
MCO,JFK,0,10,944
MCO,JFK,3,10,944
MCO,JFK,7,10,944
MCO,JFK,18,10,944
MCO,JFK,19,10,944
MCO,JFK,0,11,944
MCO,JFK,15,11,944
MCO,JFK,19,11,944
MCO,JFK,26,11,944
MCO,JFK,32,11,944
MCO,JFK,0,12,944
MCO,JFK,0,12,944
MCO,JFK,3,12,944
MCO,JFK,9,12,944
MCO,JFK,0,13,944
MCO,JFK,0,13,944
MCO,JFK,0,13,944
MCO,JFK,0,13,944
MCO,JFK,26,13,944
MCO,JFK,0,14,944
MCO,JFK,0,14,944
MCO,JFK,0,14,944
MCO,JFK,7,14,944
MCO,JFK,20,14,944
MCO,JFK,26,14,944
MCO,JFK,0,15,944
MCO,JFK,0,15,944
MCO,JFK,19,15,944
MCO,JFK,26,15,944
MCO,JFK,0,16,944
MCO,JFK,2,16,944
MCO,JFK,15,16,944
MCO,JFK,0,17,944
MCO,JFK,2,17,944
MCO,JFK,2,17,944
MCO,JFK,0,18,944
MCO,JFK,0,18,944
MCO,JFK,6,18,944
MCO,JFK,29,18,944
MCO,JFK,37,18,944
MCO,JFK,0,19,944
MCO,JFK,0,19,944
MCO,JFK,9,19,944
MCO,JFK,0,20,944
MCO,JFK,0,20,944
MCO,JFK,21,20,944
MCO,JFK,19,21,944
MCO,JFK,25,21,944
MCO,JFK,27,21,944
MCO,JFK,0,22,944
MCO,JFK,20,22,944
MCO,JFK,23,22,944
MCO,JFK,29,22,944
MCO,JFK,28,23,944
MCO,JFK,0,24,944
MCO,JFK,0,24,944
MCO,JFK,12,24,944
MCO,JFK,24,24,944
MCO,JFK,26,24,944
MCO,JFK,16,25,944
MCO,JFK,19,28,944
MCO,JFK,28,28,944
MCO,JFK,11,31,944
MCO,JFK,21,31,944
MCO,JFK,38,31,944
MCO,JFK,0,32,944
MCO,JFK,20,32,944
MCO,JFK,22,32,944
MCO,JFK,42,33,944
MCO,JFK,16,34,944
MCO,JFK,31,34,944
MCO,JFK,8,35,944
MCO,JFK,31,35,944
MCO,JFK,39,36,944
MCO,JFK,34,40,944
MCO,JFK,37,40,944
MCO,JFK,49,41,944
MCO,JFK,51,42,944
MCO,JFK,49,43,944
MCO,JFK,48,44,944
MCO,JFK,61,47,944
MCO,JFK,65,47,944
MCO,JFK,49,48,944
MCO,JFK,53,49,944
MCO,JFK,71,49,944
MCO,JFK,61,50,944
MCO,JFK,25,51,944
MCO,JFK,55,51,944
MCO,JFK,53,52,944
MCO,JFK,59,53,944
MCO,JFK,46,60,944
MCO,JFK,73,61,944
MCO,JFK,55,62,944
MCO,JFK,65,64,944
MCO,JFK,72,67,944
MCO,JFK,83,68,944
MCO,JFK,69,69,944
MCO,JFK,74,69,944
MCO,JFK,63,70,944
MCO,JFK,40,71,944
MCO,JFK,76,73,944
MCO,JFK,53,74,944
MCO,JFK,46,80,944
MCO,JFK,77,81,944
MCO,JFK,84,81,944
MCO,JFK,96,85,944
MCO,JFK,81,86,944
MCO,JFK,84,90,944
MCO,JFK,100,90,944
MCO,JFK,68,92,944
MCO,JFK,104,93,944
MCO,JFK,112,95,944
MCO,JFK,123,95,944
MCO,JFK,110,96,944
MCO,JFK,68,97,944
MCO,JFK,101,97,944
